frame,left_opening,right_opening
725,26.00,31.00
726,31.00,34.00
727,32.00,34.00
728,34.00,36.00
729,34.00,36.00
730,33.00,37.00
731,34.00,37.00
732,35.00,37.00
733,32.00,37.00
734,35.00,38.00
735,35.00,37.00
736,35.00,37.00
737,35.00,38.00
738,35.00,37.00
739,35.00,37.00
740,33.00,37.00
741,35.00,37.00
742,35.00,37.00
743,33.30,37.00
744,34.00,37.45
745,37.00,38.00
746,36.00,37.00
747,37.00,38.00
748,34.00,38.00
749,37.00,38.00
750,36.00,36.00
751,36.00,37.00
752,37.00,37.00
753,36.00,38.00
754,36.00,37.50
755,35.00,37.00
756,34.00,38.00
757,34.00,38.00
758,36.00,38.00
759,35.00,37.00
760,35.90,37.00
761,35.00,39.00
762,35.00,37.00
763,35.00,38.00
764,33.00,38.00
765,36.00,38.00
766,36.00,37.00
767,33.00,38.00
768,34.00,37.00
769,36.00,38.00
770,36.00,39.00
771,35.30,39.00
772,36.00,39.00
773,34.00,38.00
774,35.10,38.00
775,35.00,37.00
776,34.00,38.00
777,35.00,37.00
778,35.00,38.00
779,35.00,37.00
780,35.00,39.00
781,35.00,38.00
782,35.00,37.00
783,35.00,37.00
784,35.00,37.00
785,29.00,29.00
786,18.00,18.00
787,19.00,19.00
788,25.00,22.00
789,30.00,29.00
790,32.00,32.00
791,33.00,34.00
792,33.00,36.00
793,33.00,36.00
794,33.00,36.00
795,34.00,35.00
796,34.00,35.00
797,34.00,37.00
798,34.00,36.00
799,34.00,37.00
800,35.00,38.00
801,35.00,37.00
802,35.00,37.00
803,34.00,37.00
804,35.00,39.00
805,35.00,39.00
806,36.00,38.00
807,35.00,38.00
808,35.00,38.00
809,35.00,39.00
810,34.30,39.00
811,35.00,37.45
812,35.00,38.00
813,35.00,37.00
814,36.00,38.00
815,36.00,37.00
816,37.00,37.00
817,35.00,37.00
818,36.00,37.00
819,35.00,37.00
820,35.00,38.00
821,35.00,39.00
822,35.00,38.00
823,35.00,38.00
824,36.00,39.00
825,35.00,38.00
826,34.00,38.00
827,36.00,38.00
828,35.00,38.00
829,34.20,38.00
830,35.00,38.00
831,35.00,39.00
832,35.00,38.00
833,36.00,38.25
834,35.00,38.00
835,35.50,40.00
836,35.00,38.00
837,36.00,38.00
838,36.00,39.00
839,35.00,38.00
840,36.00,37.00
841,36.00,39.00
842,37.00,38.00
843,35.00,38.00
844,35.00,38.00
845,36.00,39.00
846,36.00,39.00
847,36.00,38.00
848,34.00,38.00
849,34.00,37.75
850,35.00,37.00
851,36.00,38.00
852,36.00,39.00
853,34.00,38.00
854,35.00,38.00
855,35.00,39.00
856,35.00,40.00
857,35.00,38.00
858,35.00,39.00
859,37.00,39.00
860,35.00,39.00
861,34.00,38.00
862,35.00,38.00
863,35.00,38.00
864,35.00,38.00
865,35.00,38.00
866,34.00,38.00
867,34.30,38.00
868,34.00,38.00
869,35.00,38.00
870,34.00,37.00
871,34.00,37.00
872,34.00,38.00
873,34.00,38.00
874,35.00,38.00
875,35.00,38.00
876,36.00,38.00
877,36.00,39.00
878,34.00,36.00
879,25.00,25.00
880,18.00,19.00
881,21.00,20.00
882,26.00,24.00
883,30.00,29.00
884,33.00,32.00
885,35.00,34.00
886,35.00,36.00
887,34.00,36.00
888,35.00,37.00
889,34.00,38.00
890,33.00,37.00
891,34.00,37.00
892,35.00,37.00
893,34.00,36.00
894,35.00,36.00
895,35.00,38.00
896,34.00,37.05
897,35.00,36.80
898,35.00,36.00
899,36.00,37.00
900,33.00,38.00
901,34.00,38.00
902,35.00,38.00
903,35.00,39.00
904,35.00,39.00
905,35.35,38.00
906,35.00,38.45
907,35.00,38.00
908,35.00,38.00
909,36.00,38.00
910,35.00,38.00
911,35.00,39.00
912,36.00,38.00
913,35.00,38.00
914,35.00,38.00
915,35.00,38.45
916,35.00,37.00
917,34.90,37.00
918,23.00,23.00
919,20.00,16.00
920,19.00,19.00
921,25.00,25.00
922,29.00,31.00
923,32.00,32.00
924,33.00,34.00
925,34.00,35.00
926,34.00,36.00
927,35.00,36.00
928,35.00,36.00
929,34.00,36.00
930,34.45,36.00
931,35.00,37.00
932,34.00,38.00
933,34.00,38.00
934,34.00,38.00
935,34.00,37.00
936,36.00,38.00
937,35.00,38.00
938,34.00,38.00
939,35.00,37.00
940,35.00,37.00
941,34.00,37.00
942,34.00,38.00
943,36.00,37.00
944,35.00,38.00
945,35.00,37.00
946,34.00,38.00
947,35.00,39.00
948,35.00,38.00
949,35.00,39.00
950,35.00,38.00
951,35.00,38.00
952,35.00,37.00
953,35.00,38.00
954,35.00,37.00
955,35.95,38.00
956,34.00,38.00
957,34.00,39.00
958,36.30,36.00
959,35.40,37.80
960,35.00,38.00
961,36.00,39.00
962,36.00,39.00
963,36.00,38.00
964,35.00,35.90
965,35.00,38.00
966,36.00,39.00
967,36.00,38.00
968,35.00,38.00
969,35.00,38.00
970,35.00,38.00
971,37.00,38.00
972,35.00,36.00
973,35.00,38.00
974,36.00,38.00
975,34.05,37.00
976,35.00,38.00
977,35.00,39.00
978,36.00,38.00
979,34.00,38.00
980,35.00,38.00
981,35.00,38.00
982,36.00,38.00
983,35.00,39.00
984,35.00,38.00
985,36.00,37.00
986,35.00,39.00
987,35.00,39.00
988,37.00,39.00
989,35.00,38.00
990,34.25,39.00
991,36.00,40.00
992,34.00,38.00
993,35.00,38.00
994,35.00,39.00
995,35.00,38.00
996,35.00,38.00
997,35.00,39.00
998,35.00,38.00
999,35.00,38.00
1000,35.00,38.00
1001,33.35,39.00
1002,35.00,39.00
1003,35.00,38.00
1004,35.00,38.00
1005,36.00,38.00
1006,35.00,38.00
1007,35.00,38.80
1008,36.00,38.00
1009,35.00,37.00
1010,35.00,38.00
1011,35.00,38.00
1012,35.00,39.00
1013,35.00,38.90
1014,35.00,38.00
1015,35.00,39.00
1016,34.00,38.00
1017,36.00,37.15
1018,35.00,37.35
1019,35.00,38.35
1020,34.00,38.00
1021,36.00,38.00
1022,36.00,38.00
1023,35.00,39.00
1024,35.00,39.00
1025,36.00,39.00
1026,35.00,39.00
1027,36.00,38.00
1028,35.10,38.00
1029,36.00,38.00
1030,36.00,38.00
1031,36.00,37.00
1032,35.00,38.00
1033,36.00,38.00
1034,35.00,37.00
1035,35.00,37.00
1036,34.00,37.00
1037,35.65,37.00
1038,35.00,37.75
1039,35.00,37.00
1040,35.00,38.00
1041,35.00,38.00
1042,35.00,38.00
1043,34.00,38.00
1044,34.00,38.00
1045,33.00,38.00
1046,34.00,37.00
1047,33.00,37.85
1048,35.00,38.00
1049,35.00,38.00
1050,35.00,37.00
1051,35.00,38.00
1052,35.00,39.00
1053,35.00,38.00
1054,34.00,38.00
1055,34.00,38.00
1056,35.00,38.00
1057,35.00,38.00
1058,36.00,38.00
1059,36.00,39.00
1060,36.00,39.00
1061,37.00,38.00
1062,36.00,39.00
1063,36.00,38.00
1064,36.00,38.00
1065,36.00,39.00
1066,37.00,38.00
1067,36.30,37.00
1068,36.00,39.00
1069,37.00,38.00
1070,36.00,38.00
1071,36.00,39.00
1072,36.00,39.00
1073,35.00,38.50
1074,36.00,37.00
1075,36.00,37.00
1076,35.00,38.00
1077,36.00,39.00
1078,36.00,38.00
1079,35.00,39.00
1080,35.00,40.00
1081,35.00,38.00
1082,35.00,39.00
1083,36.00,38.00
1084,36.00,39.00
1085,36.00,39.00
1086,36.00,38.00
1087,27.00,30.00
1088,17.00,19.00
1089,17.00,20.00
1090,20.00,22.00
1091,24.00,26.00
1092,27.00,31.00
1093,30.00,33.00
1094,34.00,35.00
1095,34.00,37.00
1096,33.00,36.00
1097,33.00,36.00
1098,10.00,14.00
1099,11.00,20.00
1100,18.00,19.00
1101,17.00,17.00
1102,19.00,22.25
1103,25.00,29.00
1104,30.00,32.00
1105,31.00,34.00
1106,33.00,38.00
1107,34.00,36.00
1108,35.00,37.00
1109,34.00,34.00
1110,34.00,37.00
1111,35.00,37.00
1112,35.00,37.00
1113,36.00,37.00
1114,36.00,37.00
1115,35.00,38.00
1116,36.00,37.00
1117,35.00,37.00
1118,35.00,38.00
1119,36.50,38.00
1120,37.00,38.00
1121,36.00,38.00
1122,35.00,38.00
1123,37.00,39.00
1124,35.00,39.00
1125,36.00,39.00
1126,36.00,39.00
1127,35.00,39.00
1128,36.00,39.00
1129,36.00,38.00
1130,37.00,39.00
1131,35.00,38.80
1132,35.00,39.00
1133,35.00,39.00
1134,36.00,38.00
1135,36.00,38.00
1136,36.70,39.00
1137,35.00,38.75
1138,36.00,38.00
1139,36.00,39.00
1140,35.00,39.00
1141,37.00,38.00
1142,35.00,38.00
1143,37.00,38.00
1144,36.00,37.00
1145,35.00,39.00
1146,35.25,37.40
1147,35.00,38.00
1148,36.00,38.00
1149,36.00,38.00
1150,35.00,39.00
