frame,left_opening,right_opening
1284,31.00,37.00
1285,30.00,36.00
1286,32.00,36.00
1287,32.00,35.00
1288,31.00,36.00
1289,32.00,37.00
1290,31.00,33.00
1291,32.00,35.00
1292,31.00,34.40
1293,31.00,33.00
1294,32.00,34.00
1295,32.00,34.00
1296,32.00,31.00
1297,31.00,31.00
1298,31.00,31.00
1299,32.00,34.00
1300,31.00,33.00
1301,31.00,34.15
1302,31.00,35.00
1303,31.00,34.00
1304,31.00,34.00
1305,31.00,34.00
1306,33.00,34.00
1307,33.00,36.00
1308,33.00,35.00
1309,33.00,35.00
1310,32.00,33.00
1311,33.00,33.00
1312,34.00,32.00
1313,33.00,32.00
1314,33.00,32.00
1315,35.00,32.00
1316,34.00,32.00
1317,35.00,35.00
1318,34.00,34.00
1319,34.00,34.00
1320,33.00,32.00
1321,32.00,32.00
1322,33.00,32.00
1323,32.00,32.00
1324,33.00,32.00
1325,32.00,32.00
1326,32.55,31.00
1327,33.00,31.00
1328,31.00,31.00
1329,31.00,32.00
1330,31.00,31.00
1331,32.00,30.00
1332,31.00,33.00
1333,30.00,33.00
1334,31.00,33.00
1335,31.00,32.00
1336,30.00,30.00
1337,31.00,34.00
1338,32.00,33.00
1339,32.00,33.00
1340,32.70,35.00
1341,32.00,35.00
1342,32.00,34.00
1343,33.00,34.00
1344,33.00,32.00
1345,33.00,33.00
1346,34.00,36.00
1347,33.00,36.00
1348,32.00,35.00
1349,32.00,36.00
1350,34.00,36.00
1351,33.00,35.00
1352,34.55,35.65
1353,33.00,35.00
1354,33.00,34.00
1355,32.00,31.00
1356,31.00,35.00
1357,31.00,36.00
